player1,player2,score1,score2,round,tourneyName,eventName,date
Mantikore,NOT A REAL PERSON 1,0,-1,Losers Round 1,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
NOT A REAL PERSON 6,NiC,-1,0,Losers Round 1,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
EveyDeevey,Zintai,0,3,Losers Round 1,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
NOT A REAL PERSON 2,taozenforce,-1,0,Losers Round 1,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
sunny,Garbagepailkids,0,-1,Losers Round 1,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
NOT A REAL PERSON 5,Jdjones,-1,0,Losers Round 1,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
Mookiio,zignoe,0,-1,Losers Round 1,9moons-weekly-31-guilty-gear-strive,rr-to-bracket,7.9.22
Ragness10,Aboii,0,2,Round 7,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Bigbootyman445,Oz,0,-1,Round 7,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
G.Degrandis,Klepper,2,0,Round 7,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
HARu96,EveyDeevey,2,0,Round 7,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Somnium,Yin,2,0,Round 7,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
PizzaSlut,SINIB,1,2,Round 7,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
taozenforce,Dartremix,2,0,Round 7,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Dominent,Mio,2,0,Round 7,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
cheryo,CPU,2,1,Round 7,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Chetoo,GalacticBounty,2,1,Round 7,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Remi Celeste,Gougoune,2,1,Round 7,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
TheKingJus25,zeSkully,0,2,Round 7,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Superboy_,NOT A REAL PERSON 1,0,-1,Round 7,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Mst_Towelette,Mookiio,2,0,Round 7,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
CoOLgUy,nobody,1,2,Round 7,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Neko Overlord,mimi,2,0,Round 7,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
cheryo,CoOLgUy,2,0,Round 6,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Remi Celeste,Superboy_,2,0,Round 6,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Chetoo,Neko Overlord,2,0,Round 6,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
TheKingJus25,Mst_Towelette,2,0,Round 6,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Ragness10,GalacticBounty,0,2,Round 6,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Bigbootyman445,zeSkully,2,1,Round 6,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
G.Degrandis,CPU,0,2,Round 6,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
HARu96,Gougoune,0,2,Round 6,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Somnium,Mookiio,2,0,Round 6,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
PizzaSlut,NOT A REAL PERSON 1,0,-1,Round 6,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
taozenforce,mimi,2,0,Round 6,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Dominent,nobody,0,2,Round 6,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Yin,Oz,0,-1,Round 6,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Dartremix,Aboii,0,2,Round 6,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Mio,Klepper,1,2,Round 6,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
SINIB,EveyDeevey,2,1,Round 6,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Remi Celeste,zeSkully,3,0,Grand Final,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
cheryo,G.Degrandis,1,2,Round 5,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Chetoo,Ragness10,2,0,Round 5,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Remi Celeste,HARu96,2,0,Round 5,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Chetoo,Ragness10,2,0,Round 5,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
PizzaSlut,Superboy_,1,2,Round 5,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Dominent,CoOLgUy,0,2,Round 5,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
taozenforce,Neko Overlord,1,2,Round 5,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Somnium,Mst_Towelette,0,2,Round 5,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Dartremix,GalacticBounty,2,1,Round 5,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Mio,CPU,0,2,Round 5,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
SINIB,Gougoune,0,2,Round 5,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Yin,zeSkully,0,2,Round 5,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Aboii,mimi,2,0,Round 5,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Klepper,nobody,0,2,Round 5,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
EveyDeevey,NOT A REAL PERSON 1,0,-1,Round 5,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Oz,Mookiio,-1,0,Round 5,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Remi Celeste,Chetoo,3,0,Winners Final,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Chetoo,zeSkully,0,3,Losers Final,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
TheKingJus25,Somnium,2,0,Round 4,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
cheryo,Dominent,2,0,Round 4,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Chetoo,taozenforce,2,1,Round 4,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Remi Celeste,PizzaSlut,2,0,Round 4,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Yin,Bigbootyman445,0,2,Round 4,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
SINIB,HARu96,2,0,Round 4,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Dartremix,Ragness10,2,0,Round 4,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Mio,G.Degrandis,0,2,Round 4,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Aboii,Neko Overlord,1,2,Round 4,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Klepper,CoOLgUy,0,2,Round 4,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Oz,Mst_Towelette,-1,0,Round 4,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
EveyDeevey,Superboy_,0,2,Round 4,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
nobody,CPU,0,2,Round 4,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Mookiio,zeSkully,0,2,Round 4,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
mimi,GalacticBounty,-1,0,Round 4,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
NOT A REAL PERSON 1,Gougoune,-1,0,Round 4,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
zeSkully,TheKingJus25,3,0,Losers Semi-Final,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Remi Celeste,TheKingJus25,3,0,Winners Semi-Final,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Chetoo,zeSkully,3,1,Winners Semi-Final,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
zeSkully,cheryo,3,1,Losers Quarter-Final,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
TheKingJus25,GalacticBounty,3,1,Losers Quarter-Final,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
TheKingJus25,Yin,2,0,Round 3,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Chetoo,Dartremix,2,1,Round 3,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
cheryo,Mio,2,0,Round 3,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Remi Celeste,SINIB,2,1,Round 3,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Oz,Somnium,-1,0,Round 3,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
EveyDeevey,PizzaSlut,2,0,Round 3,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Aboii,taozenforce,0,2,Round 3,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Klepper,Dominent,0,2,Round 3,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
nobody,G.Degrandis,2,0,Round 3,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
mimi,Ragness10,-1,0,Round 3,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
NOT A REAL PERSON 1,HARu96,-1,0,Round 3,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Mookiio,Bigbootyman445,0,2,Round 3,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
zeSkully,Mst_Towelette,2,0,Round 3,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
GalacticBounty,Neko Overlord,2,1,Round 3,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
CPU,CoOLgUy,0,2,Round 3,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Gougoune,Superboy_,0,2,Round 3,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
CPU,cheryo,1,3,Losers Round 5,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Neko Overlord,GalacticBounty,2,3,Losers Round 5,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Remi Celeste,cheryo,3,1,Winners Quarter-Final,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
CPU,TheKingJus25,1,3,Winners Quarter-Final,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Chetoo,Superboy_,3,1,Winners Quarter-Final,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
zeSkully,nobody,3,0,Winners Quarter-Final,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
CPU,taozenforce,3,0,Losers Round 4,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
cheryo,CoOLgUy,3,1,Losers Round 4,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
nobody,Neko Overlord,2,3,Losers Round 4,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Superboy_,GalacticBounty,0,3,Losers Round 4,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Remi Celeste,EveyDeevey,2,0,Round 2,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Chetoo,Aboii,2,1,Round 2,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
cheryo,Klepper,2,0,Round 2,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
TheKingJus25,Oz,0,-1,Round 2,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
nobody,Mio,1,2,Round 2,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Mookiio,Yin,0,2,Round 2,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
mimi,Dartremix,-1,0,Round 2,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
NOT A REAL PERSON 1,SINIB,-1,0,Round 2,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
zeSkully,Somnium,2,0,Round 2,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Gougoune,PizzaSlut,2,0,Round 2,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
GalacticBounty,taozenforce,2,0,Round 2,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
CPU,Dominent,2,0,Round 2,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
CoOLgUy,G.Degrandis,1,2,Round 2,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Superboy_,HARu96,2,0,Round 2,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Mst_Towelette,Bigbootyman445,2,1,Round 2,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Neko Overlord,Ragness10,2,1,Round 2,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
taozenforce,Aboii,3,0,Losers Round 3,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
CoOLgUy,G.Degrandis,3,2,Losers Round 3,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Neko Overlord,Dartremix,3,1,Losers Round 3,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
GalacticBounty,Mst_Towelette,3,0,Losers Round 3,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Remi Celeste,Mst_Towelette,3,0,Winners Round 1,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
GalacticBounty,cheryo,1,3,Winners Round 1,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
CPU,Dartremix,3,0,Winners Round 1,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
TheKingJus25,Gougoune,3,1,Winners Round 1,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Chetoo,G.Degrandis,3,0,Winners Round 1,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Superboy_,Bigbootyman445,3,1,Winners Round 1,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
zeSkully,SINIB,3,2,Winners Round 1,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
nobody,taozenforce,3,0,Winners Round 1,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
TheKingJus25,Mookiio,2,0,Round 1,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Chetoo,mimi,0,-1,Round 1,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
cheryo,nobody,0,2,Round 1,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Remi Celeste,NOT A REAL PERSON 1,0,-1,Round 1,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
SINIB,Aboii,0,3,Losers Round 2,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Bigbootyman445,CoOLgUy,0,3,Losers Round 2,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
G.Degrandis,Yin,3,0,Losers Round 2,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Gougoune,Neko Overlord,0,3,Losers Round 2,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Dartremix,HARu96,3,2,Losers Round 2,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
GalacticBounty,Somnium,3,1,Losers Round 2,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Mst_Towelette,Dominent,3,0,Losers Round 2,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
GalacticBounty,Aboii,2,0,Round 1,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
CPU,Klepper,2,0,Round 1,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Gougoune,EveyDeevey,0,2,Round 1,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
zeSkully,Oz,0,-1,Round 1,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Superboy_,SINIB,2,0,Round 1,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Mst_Towelette,Yin,2,0,Round 1,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Neko Overlord,Dartremix,0,2,Round 1,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
CoOLgUy,Mio,2,1,Round 1,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Bigbootyman445,Somnium,0,2,Round 1,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
G.Degrandis,Dominent,2,1,Round 1,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Ragness10,taozenforce,0,2,Round 1,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
HARu96,PizzaSlut,2,0,Round 1,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
taozenforce,EveyDeevey,3,0,Losers Round 2,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Oz,EveyDeevey,-1,0,Losers Round 1,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Mio,Aboii,0,3,Losers Round 1,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
mimi,CoOLgUy,-1,0,Losers Round 1,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
PizzaSlut,Yin,-1,0,Losers Round 1,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Klepper,Neko Overlord,0,3,Losers Round 1,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Mookiio,HARu96,0,3,Losers Round 1,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
NOT A REAL PERSON 1,Somnium,-1,0,Losers Round 1,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Ragness10,Dominent,2,3,Losers Round 1,9moons-weekly-32-guilty-gear-strive,rr-to-bracket,7.16.22
Papple,Chetoo,3,0,Grand Final,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
Papple,MFCR,3,1,Winners Final,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
MFCR,Chetoo,2,3,Losers Final,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
Chetoo,NBNHMR,3,2,Losers Semi-Final,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
Teemo,Papple,0,3,Winners Semi-Final,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
MFCR,cheryo,3,0,Winners Semi-Final,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
cheryo,Chetoo,0,3,Losers Quarter-Final,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
Teemo,NBNHMR,2,3,Losers Quarter-Final,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
Chetoo,Phantom,3,1,Losers Round 9,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
NBNHMR,Rat,3,0,Losers Round 9,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
Remi Celeste,Teemo,2,3,Winners Quarter-Final,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
KidFrost,Papple,2,3,Winners Quarter-Final,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
NBNHMR,MFCR,0,3,Winners Quarter-Final,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
cheryo,Rat,3,1,Winners Quarter-Final,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
Remi Celeste,Chetoo,2,3,Losers Round 8,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
KidFrost,Phantom,2,3,Losers Round 8,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
NBNHMR,Trevor Tsu,3,2,Losers Round 8,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
Rat,Flowerman,3,2,Losers Round 8,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
Chetoo,Zintai,3,2,Losers Round 7,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
Phantom,SquidgeLuke,0,-1,Losers Round 7,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
Trevor Tsu,Sunlight,3,1,Losers Round 7,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
SorcererTwyx,Flowerman,1,3,Losers Round 7,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
Remi Celeste,Trevor Tsu,3,0,Winners Round 4,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
Zimpery,Teemo,2,3,Winners Round 4,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
KidFrost,SorcererTwyx,3,1,Winners Round 4,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
Flowerman,Papple,0,3,Winners Round 4,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
NBNHMR,TheKingJus25,3,0,Winners Round 4,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
MFCR,XyberPX,3,2,Winners Round 4,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
Phantom,cheryo,1,3,Winners Round 4,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
Rat,Yurikov,3,1,Winners Round 4,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
TheKingJus25,Chetoo,1,3,Losers Round 6,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
XyberPX,Zintai,0,3,Losers Round 6,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
Phantom,Waffe115,3,0,Losers Round 6,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
Yurikov,SquidgeLuke,1,3,Losers Round 6,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
Trevor Tsu,HonoredOgre,3,1,Losers Round 6,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
Zimpery,Sunlight,1,3,Losers Round 6,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
SorcererTwyx,TiempoGris,3,2,Losers Round 6,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
Flowerman,EloDad,3,1,Losers Round 6,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
Wumbofuze,Chetoo,0,3,Losers Round 5,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
Zintai,NRS player,3,2,Losers Round 5,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
Waffe115,Larry Cage,3,2,Losers Round 5,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
SquidgeLuke,WATER-1,3,2,Losers Round 5,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
Dewberry,HonoredOgre,2,3,Losers Round 5,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
Tensorial,Sunlight,0,3,Losers Round 5,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
Mysterious Stranger,TiempoGris,0,3,Losers Round 5,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
CPU,EloDad,1,3,Losers Round 5,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
Remi Celeste,WATER-1,3,2,Winners Round 3,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
Trevor Tsu,SquidgeLuke,3,0,Winners Round 3,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
Zimpery,Larry Cage,3,1,Winners Round 3,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
Teemo,Waffe115,3,1,Winners Round 3,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
NRS player,KidFrost,0,3,Winners Round 3,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
SorcererTwyx,Zintai,3,2,Winners Round 3,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
Chetoo,Flowerman,0,3,Winners Round 3,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
Wumbofuze,Papple,0,3,Winners Round 3,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
NBNHMR,EloDad,3,0,Winners Round 3,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
CPU,TheKingJus25,1,3,Winners Round 3,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
MFCR,TiempoGris,3,2,Winners Round 3,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
XyberPX,Mysterious Stranger,3,1,Winners Round 3,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
Stealthy,Phantom,0,3,Winners Round 3,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
cheryo,PJX,3,1,Winners Round 3,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
Rat,HonoredOgre,3,1,Winners Round 3,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
Yurikov,SunoWinter,3,2,Winners Round 3,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
Wumbofuze,Wonton,3,0,Losers Round 4,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
Chetoo,Lurry,3,1,Losers Round 4,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
Zintai,ThaRuffProphet,3,2,Losers Round 4,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
NRS player,DeathTheGamer,3,2,Losers Round 4,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
Waffe115,Link,3,1,Losers Round 4,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
Larry Cage,Kiranchi,3,0,Losers Round 4,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
SquidgeLuke,Inbred Potato,3,0,Losers Round 4,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
WATER-1,SonAceKeem,3,1,Losers Round 4,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
SunoWinter,Dewberry,2,3,Losers Round 4,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
HonoredOgre,NERO,3,2,Losers Round 4,9moons-monthly-11-guilty-gear-strive,double-elimination-bracket,8.13.22
