player1,player2,score1,score2,round,tourneyName,eventName,date
RainUchiha,Kibotsu,2,3,Winners Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Remi Celeste,Eunnie,3,0,Winners Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Skar,FlashMetroid,2,3,Winners Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Radiant Veil,Musty,0,3,Winners Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Papa Mink,FGCsand,0,3,Winners Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
druice,hoke,3,0,Winners Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Crescendo,Gnar,3,0,Winners Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Shine,wolfgang,3,0,Winners Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Crescendo,Gnar,3,0,Winners Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Cheryo,mkj,3,2,Winners Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Lurry,WC 44 ONLY,3,1,Winners Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Mikesaftig,K20T00,0,3,Winners Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Tensorial,Aeduo,3,0,Winners Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Eve,Aboii,2,3,Winners Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Chetoo,PINK,3,1,Winners Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Young_Lz_23,SquidgeLuke,2,3,Winners Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Smuggles,BlueHek997,0,3,Winners Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
BeefyManatee,ShockZ,3,1,Winners Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Eddventure,NBNHMR,3,1,Grand Final,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
RainUchiha,Squoid,3,0,Losers Round 4,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
hayatei,FourFaceButtons,3,2,Losers Round 4,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Lanimal,Conraderino,3,0,Losers Round 4,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Grandino,Artorias,3,1,Losers Round 4,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
ItsMePugs,PotatoJones,3,2,Losers Round 4,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
ZayeX,JoobstheDude,3,2,Losers Round 4,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
greed_,Redtro,3,2,Losers Round 4,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
scambolini_,Res,3,1,Losers Round 4,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Myzisco,Kensei,3,0,Losers Round 4,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Skar,Generic_Soda,3,2,Losers Round 4,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Overcrack,Chanklatomica22,3,0,Losers Round 4,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Somnium,cow,3,2,Losers Round 4,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
jeck,Vegeks_,3,2,Losers Round 4,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
B-Hop,Edny,1,3,Losers Round 4,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Smuggles,SizzilinBacon,3,0,Losers Round 4,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
mimi,Kritz,3,1,Losers Round 4,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Eve,Noother,3,2,Losers Round 4,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Young_Lz_23,Gatterall,0,3,Losers Round 4,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Aeduo,CaptainAfrica,3,1,Losers Round 4,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Mikesaftig,Guato,3,1,Losers Round 4,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
mkj,BurningWaterpark,3,0,Losers Round 4,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
GwynStylish,TempleNUT!,1,3,Losers Round 4,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
ShockZ,voidstar,3,0,Losers Round 4,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
BigDoober,Shin_Phil,1,3,Losers Round 4,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Gnar,Meatloaf,3,2,Losers Round 4,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
wolfgang,StrawberryCam,1,3,Losers Round 4,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Radiant Veil,PoopManBoxMan,1,3,Losers Round 4,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Papa Mink,Vega,0,3,Losers Round 4,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
PINK,Lamayo,-1,0,Losers Round 4,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Eunnie,CammyEXE,3,1,Losers Round 4,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
WC 44 ONLY,Zaran,3,2,Losers Round 4,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
hoke,Envy,1,3,Losers Round 4,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Tenack,FourFaceButtons,2,3,Losers Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Conraderino,cmb,3,0,Losers Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Burstdragon1,Squoid,1,3,Losers Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
PotatoJones,aangxiety,3,1,Losers Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Deeli,JoobstheDude,2,3,Losers Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Sue,Artorias,0,3,Losers Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Yiro,Res,1,3,Losers Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Kensei,UnderWare,3,0,Losers Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
CrimZon,Redtro,1,3,Losers Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Generic_Soda,Castanzo,3,2,Losers Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Vegeks_,Nub,3,1,Losers Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Chanklatomica22,H34L,3,0,Losers Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
cow,TheSupeu,3,2,Losers Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Aloa,Edny,1,3,Losers Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Kritz,Nyu,3,1,Losers Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
DillyPoo,SizzilinBacon,0,3,Losers Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Gatterall,Wosernerd,3,0,Losers Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
CreakyAxe,Noother,1,3,Losers Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
CaptainAfrica,OD,3,0,Losers Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Rize,TempleNUT!,2,3,Losers Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
JellySkele,Guato,0,3,Losers Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
BurningWaterpark,Zorick,3,1,Losers Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Shin_Phil,Bimmy,3,0,Losers Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
StrawberryCam,Vera Caelestis,3,2,Losers Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
RikuTodoroki,Meatloaf,1,3,Losers Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Tilted,voidstar,2,3,Losers Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Galanos,Lamayo,1,3,Losers Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Vega,ChairmanFan,3,2,Losers Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
CammyEXE,Shahanshah Esther,3,1,Losers Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
PoopManBoxMan,ren,3,1,Losers Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Enigmatic,Zaran,1,3,Losers Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Envy,Minish,3,2,Losers Round 3,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
CreakyAxe,Kibotsu,2,3,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Skar,crackneedle,3,0,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Lanimal,DillyPoo,3,1,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
hayatei,Gatterall,3,1,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Stealthy,Papa Mink,-1,0,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Tilted,FlashMetroid,2,3,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
DemiDevilQueen,Radiant Veil,1,3,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Remi Celeste,Edny,3,1,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Vegeks_,Musty,1,3,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Aloa,Eunnie,0,3,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
druice,TempleNUT!,3,0,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
FGCsand,cow,3,0,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Redtro,BigDoober,0,3,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Shine,UnderWare,3,0,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
hoke,Rize,3,0,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Crescendo,Rae,3,0,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Lurry,Nyu,3,0,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Kensei,wolfgang,1,3,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
MrChupy01,CrimZon,3,0,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
The Autman,Gnar,2,3,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Cheryo,Almourex,3,0,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
WC 44 ONLY,Kritz,3,2,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Tensorial,JorJ,3,0,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Mikesaftig,Artorias,3,0,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Aeduo,Deeli,3,0,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
K20T00,YungSnugg,3,0,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Chetoo,YMJC,3,0,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
mkj,PotatoJones,3,1,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Young_Lz_23,gooselover42069,3,1,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
PINK,Chanklatomica22,3,2,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Smuggles,Tar,3,0,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Eve,Dolphus,3,0,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Conraderino,BlueHek997,1,3,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
SquidgeLuke,Tenack,3,1,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
WATER-1,BeefyManatee,-1,0,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Aboii,Burstdragon1,3,0,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
ShockZ,Pixilated_max,3,0,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Tensorial,Eddventure,1,3,Winners Final,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Dany,Cheryo,3,2,Winners Quarter-Final,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
HonoredOgre,Tensorial,0,3,Winners Quarter-Final,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Eddventure,BlueHek997,3,0,Winners Quarter-Final,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
MFCR,druice,3,1,Winners Quarter-Final,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Hotashi,NiNE,3,1,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Eddventure,Perfidious,3,0,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
NBNHMR,ren,3,0,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
jeck,PoopManBoxMan,3,0,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Somnium,SunnyD,3,0,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
MFCR,Minish,3,1,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
CammyEXE,B-Hop,0,3,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
CPU,Eze,3,1,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Envy,GwynStylish,2,3,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
greed_,Bimmy,3,1,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Punk,Vera Caelestis,3,1,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
mimi,Zaran,3,0,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
scambolini_,RikuTodoroki,3,0,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Myzisco,8&,3,2,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Shin_Phil,Keep,1,3,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
HonoredOgre,OD,3,1,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
SneedChungus,Enigmatic,3,0,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Dany,Henshin,3,0,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
iDom,CozyNines,3,0,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
ItsMePugs,BurningWaterpark,3,0,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
ZayeX,CaptainAfrica,3,1,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
ikushisu,Lamayo,3,2,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Grandino,JellySkele,3,2,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Overcrack,DarthPhallus,3,0,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Skull_Duggers,jiji,3,0,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
RainUchiha,monte,3,1,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
pedrito,SizzilinBacon,3,0,Winners Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
BlueHek997,Shin_Phil,1,3,Losers Round 5,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
druice,NBNHMR,2,3,Losers Round 5,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Conraderino,VLADE,3,0,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Cheryo,Crescendo,0,3,Losers Round 5,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Burstdragon1,SuperChevyBiko,3,0,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Tenack,Sacred,3,1,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
HonoredOgre,Overcrack,3,1,Losers Round 5,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
gooselover42069,FourFaceButtons,0,3,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Tar,cmb,-1,0,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Dolphus,Squoid,0,3,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
PotatoJones,Electric-Wind-RAMAN,3,0,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
YungSnugg,Sue,0,3,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Deeli,Rem,0,-1,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Pixilated_max,Generic_Soda,1,3,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
WATER-1,Castanzo,-1,0,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Almourex,aangxiety,1,3,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
JorJ,JoobstheDude,1,3,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Artorias,Slippy,3,1,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
CrimZon,Nao,3,0,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Kensei,KyoShine,3,1,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Chanklatomica22,AlexNoah,0,-1,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
The Autman,Yiro,1,3,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Rae,Res,0,3,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Redtro,anarene,0,-1,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
YMJC,H34L,1,3,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
UnderWare,Ventus,3,0,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Aloa,JCho,0,-1,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Vegeks_,ryan,3,0,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
cow,RiseTheVillain,3,0,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Kritz,River Dave,3,0,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Stealthy,TheSupeu,-1,0,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
DemiDevilQueen,Nub,1,3,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Nyu,nalrobin,3,0,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Edny,Stungun Headbutt,3,0,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
DillyPoo,Riknic,3,0,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Rize,Cinamon,0,-1,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Gatterall,Taro,3,0,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
CreakyAxe,Hiro,3,2,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
jiji,Wosernerd,1,3,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
SizzilinBacon,DBass16,3,0,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
monte,Noother,0,3,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
TempleNUT!,Festif_Al,3,0,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
JellySkele,LonesomeLurker,3,0,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
BurningWaterpark,nyxia-,0,-1,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Tilted,StrippedChicken,0,-1,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
CaptainAfrica,Low_Key,0,-1,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
OD,MrArgentix,3,1,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
CozyNines,Guato,2,3,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Henshin,Zorick,0,3,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
crackneedle,voidstar,1,3,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
DarthPhallus,Galanos,2,3,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Shin_Phil,RaisinDEtre,3,0,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
RikuTodoroki,BobbyFresh,0,-1,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
8&,StrawberryCam,0,3,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Bimmy,lil hotdog,3,0,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Lamayo,Brinks,3,1,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Vera Caelestis,P*ssChillin,3,1,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Eze,Meatloaf,1,3,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
CammyEXE,Chum,0,-1,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
Enigmatic,BadGambles,3,0,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
SunnyD,Vega,0,3,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
PoopManBoxMan,AJMartinez,0,-1,Losers Round 2,tns-guilty-gear-strive-70-crossplay,guilty-gear-strive-crossplay,2.27.23
